Actual_GPP,Predicted_GPP_Optimized,Predicted_GPP_Linregress
11.8571,-615.9583260883418,-2898.0451329348725
12.4289,-2133.801337837718,-2643.926906329111
12.1556,-2357.8421529306324,-2600.635808158143
12.6878,-2264.2318055020955,-2582.996594052837
12.2171,-2500.0411278405013,-2588.97270532288
8.68808,-1617.946884444727,-2080.6831772397154
11.5593,-2246.801370843804,-2683.254811544739
10.926,-2129.072726979299,-2289.995444777206
11.3345,-1393.2481825714963,-2026.8890277736537
13.9509,-2321.7141011066533,-2409.327304756583
15.0136,-2054.016212024839,-2585.6140721699157
15.5955,-2022.9578508594564,-2664.30490537826
13.8147,-2001.07381373829,-2236.8942817758434
5.42745,-993.5465186532974,-1955.1328438955197
8.82459,-1165.5533656003647,-1993.5163890168396
7.14897,-931.2341583238026,-1943.1503294646013
12.1021,-2231.6994098718073,-2357.990127772688
11.5272,-2080.456666939945,-2536.6185012485694
9.97881,-1843.1006335086497,-2426.3939169626865
5.76185,-1289.9052514773693,-2042.1557998751434
11.9493,-2233.5448240941632,-2358.1418122350597
12.9991,-2339.0559656698683,-2401.2936853064116
11.8879,-2043.1114667875438,-2347.6793180664
0.465354,-794.5633197613166,-1903.9987996739715
9.76833,-1734.7015772240306,-2147.650457387712
11.4058,-2206.664291564784,-2416.5676051130117
6.94186,-1447.0794935571348,-2060.518215484154
8.90039,-1932.630744115736,-2226.7742666052463
10.0293,-1979.694956174824,-2596.816592922173
10.1064,-1835.150521166911,-2587.6305346798736
7.68368,-1471.0019430939274,-2079.9720603837845
9.44635,-2266.0395199359737,-2411.345697549726
4.77799,-1588.510363398106,-2105.153063364954
9.29921,-2072.8618717755753,-2579.060787540219
6.66189,-2172.1229175529306,-2340.376567540097
0.809299,-601.135463774137,-1862.5276323875778
7.81032,-2266.9495425258933,-2377.3948743309825
8.29498,-2316.9967682735123,-2435.4877690650237
6.87092,-2277.321538623727,-2348.286976235649
7.24593,-1627.7661946143025,-2108.2706667155167
8.34641,-1960.096879839517,-2286.781407259012
7.63466,-1969.3060656749951,-2448.407736379871
7.5359,-1899.6256245521483,-2585.3043944543097
4.89745,-629.8690041863108,-1888.0597716373902
8.85273,-1948.756285462464,-2215.0283014231636
8.51783,-2144.753150363542,-2340.677310512672
6.49295,-1640.7458631601735,-2125.8280596336226
8.9372,-2173.8099310994744,-2507.6419373166127
4.21827,-1686.4254496528415,-2133.557444808711
11.241,-1557.067071930123,-2127.577118766792
4.16919,-302.1891899066902,-1805.2328720768105
3.0755,-527.132851893485,-1844.0159906582435
8.75702,-1116.4295311451199,-1978.6544840276467
8.01793,-2290.5111537088633,-2366.328241650176
7.50148,-2270.2689520911736,-2350.7711268511657
8.90873,-2003.969668929178,-2226.071141960085
9.29019,-1598.3267373010783,-2081.8869279657047
9.20869,-2199.79367174422,-2425.667085393863
7.71411,-1781.0614758806025,-2196.7315501395065
7.15948,-1970.509245039113,-2350.6066118460426
3.46414,-560.4025802438417,-1850.0824572710635
7.22791,-2258.2174394518393,-2385.61581078649
7.26056,-2103.1803980476516,-2262.096572116459
5.99808,-1763.4901921217638,-2122.320417331443
5.96887,-2181.1112408100103,-2294.3069673858645
7.23674,-2194.4863554661165,-2297.0323134701707
5.863,-2229.9452920506496,-2427.9046154593475
5.66172,-2040.0824676909067,-2290.6272936279897
3.8122,-1341.217918386193,-1964.7186675377172
4.45899,-1195.4614716067397,-1960.8699533867123
3.94929,-2112.444096190129,-2250.6421201218095
0.157835,-714.5890372204651,-1826.7841230962078
1.75337,-850.2818646415815,-1866.7151107523862
2.10976,-2102.282407309752,-2270.494099960322
3.43209,-2253.6786388254586,-2307.6118551111826
3.39174,-2387.8037591479956,-2421.7031606802652
2.30194,-1864.5090598380575,-2134.9894367748134
3.25293,-1965.6814930202158,-2190.749653185074
2.0852,-2112.4094672823694,-2337.045201930618
1.43761,-1939.082070622081,-2185.132135762373
0.802983,-1847.318249831868,-2178.9304205502244
1.35443,-1650.2111455702184,-2018.7905909724761
1.36392,-2483.2614197121716,-2110.92637651792
0.643695,-2570.518447752356,-2334.103230474955
0.904612,-1359.6399946354102,-1889.781940988112
0.153551,-1611.0754822202423,-2041.3052307478256
-0.00377561,-1431.6155810644477,-2019.1599238053786
0.0695265,-2138.7641382230827,-2140.303926398843
0.286545,-2832.322621540036,-2371.8920500535773
0.631504,-3043.780169116333,-2436.909943315922
0.697066,-3123.3920406732495,-2504.452737344134
0.705618,-2601.459297852092,-2371.3780885304514
-0.301321,-1634.9607442085437,-2088.4207220694047
-0.158069,-1713.0971533251038,-2110.8145117595996
0.15741,-909.0648038704608,-1892.7140189200388
0.152324,-1910.4122902111844,-2099.185073921058
0.116486,-2248.8753168359162,-2178.3451479768546
0.237385,-2595.6496563655637,-2278.991434392458
0.0664347,-2855.924404276286,-2434.4933188622063
0.810827,-2950.190904282236,-2291.3390637713346
0.246156,-2328.9828215339608,-2205.8970216093626
0.229216,-1923.8248429118876,-2100.743703938612
-0.272893,-426.3275721953879,-1793.4551175585348
0.178454,-516.8396309832181,-1828.7311134028353
-0.387957,-214.70553527352882,-1779.9895190457617
-0.239746,-557.6043147180238,-1829.4726821635395
0.366819,-1206.9613914735128,-1939.9054060155354
-0.106694,-1793.1694503399451,-2072.6501753584807
0.0680835,-1801.9075804948607,-2022.860253030031
0.0542234,-1799.9394403679653,-1993.9546288535003
-0.123347,-1813.9777758986745,-2011.2740564312883
-0.269085,-1142.302787322254,-1923.297566028597
-0.215009,-1995.5333090727386,-2086.527378923254
-0.261421,-1784.1710772737886,-1962.833860885073
-0.0254475,-2253.6883414486115,-2109.260521366683
-0.143914,-2181.176276482939,-2046.1800006596416
0.0178834,-1661.0580013809229,-1906.8115537814367
-0.209957,-1980.7060281974182,-1927.1124259594976
-0.209704,-1274.6233986103832,-1867.5569880042576
-0.0348024,-1243.739172035672,-1873.077813864299
0.160046,-1273.4036577311497,-1904.19843071382
0.238669,-1691.2779357354877,-1996.7512239807365
0.115535,-1104.2757489957744,-1850.9868136374378
0.189925,-1107.354346857651,-1844.7615462382907
0.0845408,-1338.961854518014,-1885.4116590611222
0.0677909,-1711.8234682641703,-2032.4680502524047
0.0480303,-1399.987808451454,-1907.9178704611202
0.00570392,-1642.6000608646416,-1918.5533664532775
-0.159375,-1683.964502554353,-1920.6343178798843
-0.0861178,-1604.1963178976837,-1926.2207217348562
-0.0891017,-1713.4720063506081,-1986.6642852174189
-0.297139,-1910.842065554472,-2034.7839849244483
-0.21309,-1950.3931741910196,-2009.6571597934342
-0.133968,-1840.3670265147346,-1919.4513062978272
0.0900457,-1745.791940234488,-2031.9968106482315
0.221831,-1969.3674251882978,-1992.8924195312934
0.0966383,-1338.2343012961903,-1889.0164151162028
0.102162,-1326.3017447498307,-1911.362614784511
0.131727,-1321.7217792988952,-1884.957846760271
0.191074,-1276.0769684329257,-1884.2899713394468
0.0545717,-1425.1418921955728,-1887.1981695804761
-0.0914943,-1868.350811205983,-1988.4646672288102
-0.200631,-2079.315322688504,-2040.0713431057143
-0.216193,-1876.9665108030465,-2034.784744337208
0.189912,-1579.848053325073,-1877.29539719388
-0.469416,-2180.2188747610394,-2083.7245364182186
-0.305683,-2278.983135008516,-1994.9407245421512
-0.218983,-2045.829128867724,-1953.8104297089892
-0.284463,-2031.781400067344,-2025.296036433312
-0.14132,-2059.7164510620755,-1947.4442844058794
-0.20222,-2102.872143594412,-2067.2329898263174
-0.30564,-2422.3449919439004,-1974.3547688921592
-0.444264,-2234.886492344151,-2083.2064183740067
-0.312896,-2401.726362176648,-2006.2537086588038
-0.28172,-2007.5951305539354,-2042.2526801406216
-0.050329,-1737.8604261551477,-1929.4033425562534
0.19848,-1525.7914050166282,-1877.491260129608
-0.312294,-2047.0050350142371,-2021.1613290373318
-0.149208,-2092.6952906551783,-1942.0915495650738
-0.0649948,-1988.071922426623,-1960.4242487442511
-0.151757,-2079.5695871829794,-1939.394955690429
-0.0773689,-2102.4117027074635,-1965.8285361289786
-0.124993,-2062.3629321880408,-2002.4835170172323
-0.120767,-2206.837484915921,-1973.1410691103433
-0.119873,-2144.522211214704,-2025.430108095843
-0.325398,-2304.09302784227,-2060.28929765872
-0.138051,-2158.4244720318484,-1985.5285938385541
-0.374246,-2128.8355250628097,-2070.29814380262
-0.271714,-2206.7451485888587,-1970.4024174304836
-0.0514135,-1682.9559594907969,-1936.8890740220957
-0.0169477,-1562.7604169905017,-1903.0123538322305
-0.0688714,-1726.5173218518055,-1922.1096462304863
-0.0943268,-1994.1550671185582,-2038.7025165574476
-0.168719,-1987.1422984481078,-2029.0360717895342
0.0886225,-1891.4705339076843,-1935.9755750438148
-0.075342,-1655.7090289817252,-1923.5382268525811
0.0853336,-1720.3873623342358,-1962.3983332236032
0.0862564,-1595.3521036182578,-1892.167124774851
0.112093,-1680.0637205963308,-1985.4199805998614
-0.0799107,-1886.1714971993674,-1992.9917730249329
-0.297645,-1877.5937134663927,-2031.34185552017
0.07461,-1676.1096760930657,-2013.2366137781532
0.104236,-1629.7147256236728,-1972.4633788704934
0.171949,-1105.7722146442418,-1852.02304480272
0.0978115,-1168.7192023037464,-1851.0193221940453
0.132528,-1164.115183587073,-1860.7439754649463
0.202861,-1271.082849319587,-1884.5038274505625
0.103852,-1601.2512505222362,-1899.5009006333064
-0.147005,-1854.3169364814742,-1999.9344764923972
0.020411,-1675.5134756132761,-1919.3509356565605
-0.266987,-1964.8598337417868,-2033.5333938568322
-0.398672,-2191.896600165464,-2115.9713482267634
-0.0645507,-1853.4746491033072,-2000.8881295296492
-0.0250427,-1713.5948216606087,-1992.248627073181
0.0765265,-1686.6183087601428,-2025.5578342563606
-0.0101598,-1802.7682535690217,-1954.5033782362425
-0.221566,-2191.726291982355,-2112.7784835153648
0.0432896,-1810.9275607339248,-1924.8641994734485
0.0115869,-1935.5164644923175,-2073.501088810454
-0.00598358,-1852.7644432794414,-2073.9172071552857
0.0218201,-1670.6945757247777,-1983.0128672640826
0.0715396,-1118.6281414491702,-1864.98570730697
0.0308123,-1464.252225078732,-1892.0384160005447
-0.22384,-1927.8874532301695,-2065.8956979521577
-0.228011,-2037.2364014382138,-2078.1666478050524
-0.19331,-1945.9969654889087,-2031.396949657257
0.052043,-1595.8197881466335,-1896.6400766000029
0.0319566,-1585.8193807860537,-1971.9381197255207
0.00109484,-1638.0356184705563,-1982.9586561539763
0.0205988,-1791.8917217426936,-1947.49661979097
0.130565,-1522.4050696086172,-1877.030388842682
-0.0582702,-1697.5096837653427,-1971.1132841027757
-0.286208,-1868.1692276985682,-2179.742436280359
-0.226345,-2080.670801581665,-2137.9986380472483
0.210652,-1625.2511106509812,-1944.4217423387227
0.224671,-1453.2428460551512,-1923.924049485811
0.0765658,-1691.3801860607093,-2056.8345023728025
0.115091,-1641.1694371048766,-2104.0240632752775
-0.0169376,-1739.3527994257906,-2119.9976375376277
-0.214603,-1901.1115624899296,-2169.7639154094677
-0.0121568,-1836.9791352612829,-2122.522394740375
0.343427,-1380.6141077898785,-1946.8580275810991
0.0218876,-1792.1259007677459,-2156.639119500663
-0.197713,-1939.1960691822608,-2203.6177390608655
0.0117228,-1958.5394533617775,-2039.398234186135
-0.00229484,-1993.7284051777078,-2222.0430553426113
0.0883124,-1457.8029449121786,-1894.1037380022894
0.0787149,-1339.3112223029461,-1876.66630401478
-0.0647696,-1698.3088922017976,-2019.2867125667735
-0.346397,-1800.9100945300208,-2204.34370870987
-0.140015,-2025.6933468860097,-2113.1749439468526
0.0342854,-1935.9184849358285,-2089.892641832273
0.100851,-1989.9634255881247,-2202.5457851530996
-0.147829,-1817.5570999535496,-2167.2904369753405
-0.0538114,-1772.682781740734,-2072.332041768287
-0.254204,-1778.826463660217,-2222.605232577608
-0.202019,-2046.463508548511,-2262.779746154439
-0.0968995,-1788.9513223729123,-2002.7894467222145
-0.00776622,-1649.3806692010066,-2025.1925369990536
-0.229268,-2023.112007255536,-2279.033387848004
-0.0549016,-1526.78529741113,-1921.3829980838118
-0.225071,-2050.266816441032,-2298.790163490168
-0.0250613,-1489.1554255868932,-1910.5205541846497
-0.13064,-1549.3968546011815,-2009.6695743814785
-0.211925,-2016.8900502558415,-2213.9235626228206
-0.0366442,-2056.7414342948423,-2171.852492726784
-0.0366852,-2035.4636241920973,-2167.154806218931
-0.18929,-2496.558548585943,-2399.0517670804156
-0.163498,-2584.7281828439745,-2424.894702506899
-0.0951927,-2274.924243586445,-2214.78979943552
-0.115121,-2259.643013780849,-2319.042415438819
-0.0251807,-2274.337456876327,-2299.834691955648
0.132584,-1565.2642164325632,-2015.8221999299803
-0.01935,-2059.0341063074898,-2142.5549419674817
-0.17154,-1807.2327131888608,-2225.6506125612227
-0.205831,-1647.3923219193628,-2236.278713723927
-0.256658,-1850.641415038202,-2231.815913617571
-0.23396,-2086.8794735931483,-2358.893912616794
-0.220444,-2335.038215379287,-2320.826551272818
-0.192748,-1338.7978668524413,-1935.9005764942071
-0.144621,-1213.4592461095242,-1912.5978289400375
-0.217257,-1450.5791620787888,-2022.047705074689
-0.189354,-2136.669055970741,-2380.598987254951
-0.119723,-1538.4971771010853,-1970.4415127669672
-0.290227,-2303.5229631436405,-2391.022940854056
-0.634096,-2433.1909914617686,-2414.1602588191363
-0.532926,-1568.4785553431527,-1925.313658112208
-0.579301,-1637.1227804882535,-2051.505531937113
-0.566822,-1049.801946059698,-1868.058907640218
-0.163935,-1442.5514846393585,-2012.9483373721173
-0.0785694,-1563.4222089350676,-2002.4002522830856
-0.425817,-1978.6810410240623,-2171.1265905310506
-0.207319,-833.7897405894159,-1829.479911203816
-0.0111838,-966.1891224300268,-1851.686561720298
-0.315804,-2305.663925071159,-2449.2292061564626
-0.113882,-2400.032771566895,-2478.7962961831327
0.19995,-1285.0169856323835,-1921.6563900908009
0.0649469,-1706.837795966694,-2093.8475997686996
0.167572,-2255.7300066848074,-2480.97189608763
0.0232623,-2509.086837653857,-2598.371646993453
-0.240163,-2516.3661557360724,-2543.872532588053
0.663768,-866.8491554473583,-1852.0661410878113
0.455611,-895.6028239415092,-1899.8948741451602
0.528643,-935.1067107741833,-1874.7054992555502
0.541882,-1455.6603596746907,-2046.570468591438
0.614956,-2386.6301295843537,-2494.075239344397
0.0673594,-2307.670551042131,-2612.4350053515955
0.358121,-1895.1829546063896,-2816.3574091776436
0.803394,-2117.5807755276946,-2809.614326814716
1.11853,-1886.7657079755434,-2870.6888250141856
1.09941,310.0409868489669,-3188.150048910796
0.78912,-2090.266447782757,-2415.728382217494
0.753484,-1806.9867087821829,-2173.2201716765708
0.937199,-1235.6133867654173,-1987.0431921042868
1.21121,-1731.0506515928598,-2058.7002084960372
0.906939,-2321.9970954900223,-2493.327985646876
0.474408,-2404.9495335324455,-2231.6826248687003
0.489831,-2206.816186474401,-2150.667580800623
0.5251,-2138.1952115386443,-2239.007620149452
1.09162,-2308.347402330358,-2619.0611076640644
0.512629,-2204.3026332496693,-2603.8767865554246
1.12715,-1898.3587410001041,-2180.3220953263162
2.13577,-2143.2587703579356,-2313.363516712243
2.70701,-2317.143257876618,-2643.242573413407
2.92184,-2248.8722087783685,-2493.897124292705
1.88326,-1003.9702379801178,-1934.2980047306328
3.40584,-2169.4329423750955,-2379.5227693759907
3.86867,-2016.3403979238824,-2549.376463604783
3.61505,-2039.6455629590128,-2631.384423342451
3.92224,-1569.617004408944,-2890.0826230899074
3.74688,-1520.309731260436,-2821.745693623151
3.90327,-1687.8743902948952,-2651.4302842683737
0.86754,-688.5959246014598,-1832.1586610460104
5.90965,-1534.859387220876,-2095.938256263699
3.92472,-1415.0054380732768,-2051.6765929651697
5.00623,-1160.509450676777,-1953.1268443700267
5.17822,-1285.1917686311426,-2004.2770223136158
5.37302,-1326.1029313377148,-2016.2292451520264
7.79661,-2015.2169219530444,-2229.860506583708
8.02091,-2356.113805602856,-2527.3157338294977
7.52444,-2302.386011624143,-2662.952743116156
8.23902,-2421.199320756759,-2606.932659231652
8.64076,-2289.188457885713,-2383.361111965234
4.90105,-1702.0506095061824,-2016.7118789973274
3.37744,-1810.675639283751,-1964.8460374998676
6.16472,-2122.447589452948,-2202.692555999579
5.90192,-2320.9849546568594,-2349.2071084812833
7.21622,-1531.1530572218028,-2052.3313455248917
7.62336,-1930.0914545045484,-2197.9377394658172
5.98073,-1731.016658010047,-2107.873472607015
7.03951,-2081.5978188946397,-2548.724023247686
6.26168,-1776.9803723232737,-2612.378174247259
3.27334,-1500.8400994001518,-2084.398616646559
5.3853,-1930.8093303839257,-2417.1470609233274
5.96621,-2148.005415285385,-2593.068594544559
4.98972,-1489.625129002584,-2126.868133362462
4.94398,-1650.1457786696114,-2178.856058957526
4.36856,-1601.145206060554,-2104.081102131073
8.62516,-2355.017200070258,-2401.1064617947136
7.87297,-2147.636313131743,-2299.4395855337107
4.12224,-1048.4541323328535,-1963.3722350857151
8.67842,-2368.1096023079117,-2648.288617556908
8.63312,-2112.440139705927,-2598.393564192731
7.35387,-1299.925069970413,-2015.4004620373667
8.19381,-2191.281622935029,-2693.525584945446
8.84653,-1525.0009479537346,-2891.0298454373706
6.31892,-1980.1220206575797,-2397.1169246489635
7.81721,-1671.0123019370253,-2744.4447553224268
7.52007,-498.7205950080686,-2854.3384270641177
4.0565,-1612.5165037778381,-2225.1060138390244
7.40262,-1825.4912264837806,-2614.6078311822635
7.60983,-1820.6559399044954,-2556.8299964628886
7.25458,-1804.857358788745,-2615.00278590698
6.94412,-2111.978521309742,-2779.9291548077963
5.77008,-1886.7509853997187,-2120.466619488184
8.01725,-2233.663404318378,-2467.008421600455
7.84611,-2046.2968065740752,-2768.6439575230856
7.08898,-2202.838331814339,-2754.411138889516
7.10632,-1878.433562459533,-2210.4570280123917
8.41223,-1881.999745193466,-2500.467412152812
10.4303,-1340.4692407645516,-2701.3821093994625
10.1029,-1721.7500234170593,-2613.7530514782966
11.6474,-2019.3436242234063,-2771.17836501285
11.6397,-2155.111912902511,-2610.417949097944
12.9988,-1506.4222218275463,-2848.555689778479
14.1501,-899.271348423103,-3007.930092193128
11.6075,-1634.8302484289618,-2538.420518257482
9.9966,-1906.81332360949,-2294.584759343492
13.4891,-854.2958849421896,-2821.033249047422
15.2247,-111.45424181417671,-2880.5742923479092
16.63,-1879.4413940443587,-2634.6011573787796
13.4806,-1791.097200947963,-2523.779689388819
